,name,res_time,n_comments,label
352,astaxie/beego/issue2605.yaml,3 days 02:28:23.000000000,1956,0
353,RasaHQ/rasa/issue345.yaml,1 days 07:55:22.000000000,22323,0
354,astaxie/beego/issue1164.yaml,248 days 23:44:48.000000000,5048,0
355,erikgrinaker/toydb/issue8.yaml,55 days 22:38:23.000000000,11,0
356,Anuken/Mindustry/issue355.yaml,37 days 14:02:00.000000000,4341,0
357,google/jax/issue3384.yaml,0 days 01:48:42.000000000,673,0
358,CRYTEK/CRYENGINE/issue299.yaml,177 days 05:42:12.000000000,876,0
359,tobspr/shapez.io/issue108.yaml,0 days 01:07:23.000000000,684,0
360,google/jax/issue2637.yaml,0 days 06:04:14.000000000,2331,0
361,RasaHQ/rasa/issue3711.yaml,2 days 11:14:39.000000000,7882,0
362,apple/password-manager-resources/issue79.yaml,1 days 10:16:53.000000000,462,0
363,Anuken/Mindustry/issue1670.yaml,0 days 01:47:07.000000000,1168,0
364,RasaHQ/rasa/issue1486.yaml,4 days 15:16:19.000000000,17483,0
365,astaxie/beego/issue988.yaml,5 days 00:53:53.000000000,5431,0
366,astaxie/beego/issue1997.yaml,41 days 23:33:11.000000000,3151,0
367,awesome-selfhosted/awesome-selfhosted/issue1643.yaml,0 days 00:26:56.000000000,502,0
368,timberio/vector/issue616.yaml,272 days 00:18:50.000000000,6432,0
369,google/jax/issue1541.yaml,0 days 00:29:46.000000000,4860,0
370,timberio/vector/issue2356.yaml,31 days 03:59:54.000000000,1469,0
371,RasaHQ/rasa/issue4220.yaml,2 days 22:44:20.000000000,5739,0
372,google/jax/issue3060.yaml,0 days 02:40:42.000000000,1323,0
373,RasaHQ/rasa/issue608.yaml,1 days 00:47:57.000000000,20998,0
374,ngosang/trackerslist/issue247.yaml,6 days 23:56:33.000000000,34,0
375,Anuken/Mindustry/issue234.yaml,0 days 04:40:33.000000000,4486,0
376,github/super-linter/issue139.yaml,0 days 00:32:58.000000000,730,0
377,RasaHQ/rasa/issue2816.yaml,324 days 21:36:06.000000000,11631,0
378,astaxie/beego/issue1504.yaml,12 days 22:07:33.000000000,4273,0
379,RasaHQ/rasa/issue2753.yaml,121 days 19:59:30.000000000,11867,0
380,RasaHQ/rasa/issue3977.yaml,0 days 00:57:23.000000000,6824,0
381,awesome-selfhosted/awesome-selfhosted/issue862.yaml,0 days 01:08:29.000000000,1728,0
382,RasaHQ/rasa/issue3602.yaml,3 days 19:10:40.000000000,8407,0
383,CRYTEK/CRYENGINE/issue522.yaml,111 days 03:10:50.000000000,403,0
384,google/jax/issue2670.yaml,0 days 00:36:25.000000000,2271,0
385,astaxie/beego/issue2429.yaml,0 days 07:27:29.000000000,2404,0
386,google/jax/issue1767.yaml,0 days 00:57:03.000000000,4421,0
387,jhu-ep-coursera/fullstack-course4/issue175.yaml,1 days 02:37:27.000000000,16,0
388,RasaHQ/rasa/issue3803.yaml,20 days 18:59:15.000000000,7538,0
389,formik/formik/issue480.yaml,1 days 20:15:44.000000000,7464,0
390,astaxie/beego/issue374.yaml,0 days 00:06:37.000000000,6813,0
391,Anuken/Mindustry/issue310.yaml,0 days 05:16:51.000000000,4390,0
392,RasaHQ/rasa/issue4924.yaml,0 days 19:19:02.000000000,3289,0
393,timberio/vector/issue1728.yaml,0 days 23:24:22.000000000,3292,0
394,wg/wrk/issue72.yaml,71 days 12:36:15.000000000,686,0
395,timberio/vector/issue482.yaml,0 days 04:14:06.000000000,6733,0
396,awesome-selfhosted/awesome-selfhosted/issue1589.yaml,15 days 21:03:22.000000000,562,0
397,bradtraversy/design-resources-for-developers/issue147.yaml,0 days 12:58:39.000000000,161,0
398,Facebook/react-native/gfi_issue1655.yaml,312 days 16:03:24.000000000,2097,0
399,astaxie/beego/issue2056.yaml,2 days 20:15:56.000000000,3028,0
400,alibaba/hooks/issue308.yaml,0 days 00:06:59.000000000,390,0
401,alievk/avatarify/issue56.yaml,0 days 03:16:12.000000000,723,0
402,timberio/vector/issue1169.yaml,17 days 07:05:50.000000000,4697,0
403,Genymobile/scrcpy/issue242.yaml,3 days 18:16:48.000000000,6461,0
404,Anuken/Mindustry/issue1472.yaml,0 days 04:24:35.000000000,1631,0
405,RasaHQ/rasa/issue2960.yaml,45 days 05:16:59.000000000,11028,0
406,RasaHQ/rasa/issue5765.yaml,5 days 23:35:37.000000000,1154,0
407,astaxie/beego/issue2608.yaml,4 days 00:10:42.000000000,1939,0
408,Anuken/Mindustry/issue1175.yaml,0 days 00:24:41.000000000,2438,0
409,CRYTEK/CRYENGINE/issue427.yaml,437 days 05:06:07.000000000,587,0
410,RasaHQ/rasa/issue5443.yaml,0 days 00:06:52.000000000,1942,0
411,timberio/vector/issue2838.yaml,1 days 05:35:27.000000000,443,0
412,astaxie/beego/issue399.yaml,0 days 03:21:57.000000000,6737,0
413,astaxie/beego/issue1197.yaml,437 days 08:07:51.000000000,4986,0
414,iaincollins/next-auth/issue195.yaml,0 days 00:00:38.000000000,993,0
415,astaxie/beego/issue682.yaml,3 days 03:33:10.000000000,6013,0
416,awesome-selfhosted/awesome-selfhosted/issue1514.yaml,3 days 06:32:49.000000000,675,0
417,lnbook/lnbook/issue56.yaml,2 days 00:26:04.000000000,237,0
418,CRYTEK/CRYENGINE/issue155.yaml,292 days 05:33:53.000000000,1176,0
419,astaxie/beego/issue2052.yaml,0 days 00:06:07.000000000,3036,0
420,google/jax/issue3709.yaml,0 days 04:46:22.000000000,100,0
421,google/jax/issue3115.yaml,0 days 00:27:20.000000000,1200,0
422,timberio/vector/issue2261.yaml,9 days 22:57:40.000000000,1668,0
423,awesome-selfhosted/awesome-selfhosted/issue1409.yaml,3 days 06:43:40.000000000,831,0
424,Anuken/Mindustry/issue129.yaml,0 days 04:35:45.000000000,4602,0
425,awesome-selfhosted/awesome-selfhosted/issue1179.yaml,9 days 23:27:06.000000000,1189,0
426,astaxie/beego/issue2148.yaml,3 days 22:25:41.000000000,2859,0
427,Genymobile/scrcpy/issue158.yaml,48 days 01:52:53.000000000,6918,0
428,astaxie/beego/issue3964.yaml,4 days 15:13:38.000000000,227,0
429,Anuken/Mindustry/issue1495.yaml,0 days 15:12:28.000000000,1553,0
430,spmallick/learnopencv/issue151.yaml,5 days 02:22:12.000000000,196,0
431,RasaHQ/rasa/issue3052.yaml,8 days 22:18:06.000000000,10541,0
432,RasaHQ/rasa/issue1644.yaml,0 days 21:28:07.000000000,16882,0
433,Anuken/Mindustry/issue72.yaml,2 days 22:20:41.000000000,4736,0
434,RasaHQ/rasa/issue1484.yaml,5 days 10:36:53.000000000,17487,0
435,Genymobile/scrcpy/issue339.yaml,139 days 22:52:07.000000000,5867,0
436,apple/password-manager-resources/issue85.yaml,0 days 15:16:07.000000000,446,0
437,RasaHQ/rasa/issue2485.yaml,192 days 02:23:59.000000000,12958,0
438,astaxie/beego/issue1524.yaml,3 days 03:37:21.000000000,4212,0
439,awesome-selfhosted/awesome-selfhosted/issue328.yaml,0 days 16:28:23.000000000,2761,0
440,CRYTEK/CRYENGINE/issue369.yaml,14 days 10:03:16.000000000,700,0
441,CRYTEK/CRYENGINE/issue646.yaml,190 days 07:08:09.000000000,172,0
442,tobspr/shapez.io/issue216.yaml,4 days 18:56:15.000000000,476,0
443,timberio/vector/issue1759.yaml,8 days 19:43:09.000000000,3140,0
444,awesome-selfhosted/awesome-selfhosted/issue939.yaml,8 days 14:24:34.000000000,1601,0
445,RasaHQ/rasa/issue3318.yaml,12 days 22:46:03.000000000,9233,0
446,s-matyukevich/raspberry-pi-os/issue171.yaml,3 days 00:34:35.000000000,18,0
447,RasaHQ/rasa/issue1279.yaml,0 days 17:39:59.000000000,18197,0
448,awesome-selfhosted/awesome-selfhosted/issue65.yaml,1 days 06:42:01.000000000,3248,0
449,google/jax/issue2623.yaml,0 days 00:35:35.000000000,2376,0
450,lnbook/lnbook/issue96.yaml,18 days 07:19:01.000000000,199,0
451,spmallick/learnopencv/issue306.yaml,0 days 06:28:56.000000000,94,0
452,Genymobile/scrcpy/issue340.yaml,0 days 01:08:47.000000000,5865,0
453,Anuken/Mindustry/issue1022.yaml,0 days 00:41:44.000000000,2868,0
454,ngosang/trackerslist/issue87.yaml,10 days 21:43:42.000000000,299,0
455,timberio/vector/issue1496.yaml,92 days 16:59:27.000000000,3924,0
456,timberio/vector/issue679.yaml,1 days 02:10:07.000000000,6272,0
457,timberio/vector/issue2453.yaml,0 days 02:05:12.000000000,1294,0
458,timberio/vector/issue604.yaml,0 days 16:55:04.000000000,6455,0
459,timberio/vector/issue1671.yaml,0 days 00:00:18.000000000,3418,0
460,formik/formik/issue2595.yaml,5 days 02:26:05.000000000,18,0
461,formik/formik/issue98.yaml,24 days 13:58:26.000000000,9258,0
462,Genymobile/scrcpy/issue658.yaml,13 days 11:33:15.000000000,4070,0
463,RasaHQ/rasa/issue3825.yaml,8 days 00:01:15.000000000,7486,0
464,RasaHQ/rasa/issue2369.yaml,238 days 23:37:44.000000000,13453,0
465,formik/formik/issue782.yaml,0 days 00:29:07.000000000,5740,0
466,donnemartin/data-science-ipython-notebooks/issue51.yaml,0 days 00:00:27.000000000,17,0
467,google/jax/issue3032.yaml,0 days 00:01:28.000000000,1386,0
468,RasaHQ/rasa/issue6139.yaml,2 days 10:33:16.000000000,183,0
469,RasaHQ/rasa/issue5173.yaml,14 days 22:36:06.000000000,2588,0
470,RasaHQ/rasa/issue352.yaml,13 days 04:55:26.000000000,22265,0
471,astaxie/beego/issue287.yaml,0 days 05:52:52.000000000,7069,0
472,RasaHQ/rasa/issue703.yaml,2 days 12:00:26.000000000,20674,0
473,astaxie/beego/issue2475.yaml,0 days 23:00:09.000000000,2318,0
474,iaincollins/next-auth/issue365.yaml,0 days 11:41:42.000000000,247,0
475,RasaHQ/rasa/issue635.yaml,3 days 23:57:27.000000000,20874,0
476,formik/formik/issue1277.yaml,6 days 21:07:25.000000000,3713,0
477,RasaHQ/rasa/issue1011.yaml,0 days 02:03:14.000000000,19528,0
478,ngosang/trackerslist/issue65.yaml,41 days 21:11:49.000000000,351,0
479,formik/formik/issue1025.yaml,1 days 22:09:44.000000000,4704,0
480,timberio/vector/issue2016.yaml,0 days 15:21:43.000000000,2303,0
481,timberio/vector/issue2686.yaml,0 days 00:00:14.000000000,789,0
482,Covid-19Radar/Covid19Radar/issue182.yaml,13 days 23:13:33.000000000,448,0
483,awesome-selfhosted/awesome-selfhosted/issue1493.yaml,8 days 17:33:53.000000000,700,0
484,formik/formik/issue1339.yaml,115 days 12:21:04.000000000,3449,0
485,awesome-selfhosted/awesome-selfhosted/issue953.yaml,3 days 15:01:55.000000000,1585,0
486,awesome-selfhosted/awesome-selfhosted/issue1158.yaml,0 days 14:32:41.000000000,1226,0
487,awesome-selfhosted/awesome-selfhosted/issue1566.yaml,2 days 02:08:14.000000000,603,0
488,RasaHQ/rasa/issue633.yaml,187 days 23:00:37.000000000,20887,0
489,Covid-19Radar/Covid19Radar/issue227.yaml,0 days 00:00:07.000000000,405,0
490,Genymobile/scrcpy/issue78.yaml,191 days 00:20:05.000000000,7502,0
491,Genymobile/scrcpy/issue1061.yaml,39 days 22:19:13.000000000,2119,0
492,jonataslaw/getx/issue337.yaml,0 days 13:12:49.000000000,205,0
493,awesome-selfhosted/awesome-selfhosted/issue163.yaml,0 days 00:56:15.000000000,3022,0
494,timberio/vector/issue38.yaml,8 days 03:19:16.000000000,7347,0
495,awesome-selfhosted/awesome-selfhosted/issue1222.yaml,26 days 01:18:26.000000000,1112,0
496,astaxie/beego/issue1636.yaml,64 days 16:59:51.000000000,3938,0
497,RasaHQ/rasa/issue5275.yaml,0 days 02:39:28.000000000,2341,0
498,timberio/vector/issue1408.yaml,96 days 22:45:02.000000000,4197,0
499,awesome-selfhosted/awesome-selfhosted/issue1492.yaml,10 days 00:41:48.000000000,701,0
500,Covid-19Radar/Covid19Radar/issue404.yaml,0 days 00:00:07.000000000,342,0
501,RasaHQ/rasa/issue3092.yaml,2 days 06:43:14.000000000,10341,0
502,RasaHQ/rasa/issue460.yaml,71 days 01:01:10.000000000,21690,0
503,Genymobile/scrcpy/issue990.yaml,0 days 00:16:51.000000000,2481,0
504,google/jax/issue2499.yaml,58 days 03:34:11.000000000,2593,0
505,spmallick/learnopencv/issue422.yaml,0 days 00:02:05.000000000,37,0
506,awesome-selfhosted/awesome-selfhosted/issue1781.yaml,0 days 00:05:34.000000000,306,0
507,RasaHQ/rasa/issue5651.yaml,4 days 18:02:33.000000000,1396,0
508,Genymobile/scrcpy/issue549.yaml,32 days 03:37:35.000000000,4711,0
509,astaxie/beego/issue2070.yaml,2 days 12:53:44.000000000,3005,0
510,wg/wrk/issue194.yaml,33 days 14:41:47.000000000,380,0
511,awesome-selfhosted/awesome-selfhosted/issue1236.yaml,0 days 01:29:41.000000000,1098,0
512,Anuken/Mindustry/issue1.yaml,0 days 21:28:05.000000000,4863,0
513,iaincollins/next-auth/issue115.yaml,17 days 11:35:47.000000000,1258,0
514,lnbook/lnbook/issue42.yaml,0 days 00:44:50.000000000,262,0
515,RasaHQ/rasa/issue4059.yaml,1 days 00:59:26.000000000,6518,0
516,Genymobile/scrcpy/issue111.yaml,106 days 01:40:31.000000000,7205,0
517,RasaHQ/rasa/issue3218.yaml,1 days 02:58:59.000000000,9713,0
518,lnbook/lnbook/issue40.yaml,0 days 00:11:45.000000000,264,0
519,astaxie/beego/issue515.yaml,0 days 00:13:25.000000000,6428,0
520,RasaHQ/rasa/issue1989.yaml,364 days 23:16:33.000000000,15463,0
521,donnemartin/data-science-ipython-notebooks/issue27.yaml,0 days 00:00:26.000000000,37,0
522,RasaHQ/rasa/issue3956.yaml,17 days 00:57:26.000000000,6911,0
523,astaxie/beego/issue1826.yaml,4 days 15:33:34.000000000,3487,0
524,timberio/vector/issue1088.yaml,48 days 17:59:19.000000000,4899,0
525,RasaHQ/rasa/issue3120.yaml,30 days 07:27:09.000000000,10125,0
526,RasaHQ/rasa/issue5888.yaml,5 days 08:44:32.000000000,737,0
527,astaxie/beego/issue26.yaml,95 days 15:47:41.000000000,8001,0
528,donnemartin/data-science-ipython-notebooks/issue40.yaml,0 days 00:01:08.000000000,21,0
529,RasaHQ/rasa/issue378.yaml,1 days 01:59:48.000000000,22161,0
530,formik/formik/issue567.yaml,200 days 00:37:33.000000000,6873,0
531,formik/formik/issue1128.yaml,7 days 04:55:28.000000000,4283,0
532,astaxie/beego/issue3456.yaml,0 days 14:09:29.000000000,820,0
533,timberio/vector/issue2073.yaml,19 days 00:47:54.000000000,2201,0
534,RasaHQ/rasa/issue419.yaml,315 days 01:57:48.000000000,21983,0
535,RasaHQ/rasa/issue5560.yaml,62 days 05:54:58.000000000,1670,0
536,formik/formik/issue2389.yaml,3 days 10:43:05.000000000,347,0
537,google/jax/issue3356.yaml,0 days 00:00:11.000000000,718,0
538,RasaHQ/rasa/issue1519.yaml,97 days 21:19:47.000000000,17364,0
539,apple/password-manager-resources/issue188.yaml,0 days 15:55:03.000000000,193,0
540,RasaHQ/rasa/issue2790.yaml,108 days 02:36:43.000000000,11736,0
541,Facebook/react-native/gfi_issue16111.yaml,88 days 23:31:30.000000000,613,0
542,google/jax/issue1534.yaml,3 days 01:53:25.000000000,4887,0
543,formik/formik/issue1561.yaml,0 days 10:26:26.000000000,2686,0
544,tobspr/shapez.io/issue453.yaml,2 days 06:50:09.000000000,19,0
545,timberio/vector/issue1466.yaml,13 days 14:16:48.000000000,4001,0
546,jhu-ep-coursera/fullstack-course4/issue151.yaml,0 days 06:59:45.000000000,45,0
547,google/jax/issue1993.yaml,16 days 19:18:25.000000000,3860,0
548,jonataslaw/getx/issue125.yaml,0 days 06:13:11.000000000,1190,0
549,google/jax/issue3292.yaml,0 days 00:52:36.000000000,831,0
550,iaincollins/next-auth/issue199.yaml,0 days 00:00:32.000000000,962,0
551,astaxie/beego/issue4041.yaml,3 days 07:55:35.000000000,65,0
552,jonataslaw/getx/issue9.yaml,5 days 13:36:29.000000000,1634,0
553,astaxie/beego/issue370.yaml,0 days 16:43:10.000000000,6827,0
554,RasaHQ/rasa/issue976.yaml,0 days 22:56:13.000000000,19678,0
555,google/jax/issue1972.yaml,0 days 01:20:21.000000000,3915,0
556,awesome-selfhosted/awesome-selfhosted/issue808.yaml,3 days 05:39:47.000000000,1793,0
557,awesome-selfhosted/awesome-selfhosted/issue861.yaml,0 days 13:54:53.000000000,1729,0
558,RasaHQ/rasa/issue5854.yaml,16 days 22:58:10.000000000,906,0
559,astaxie/beego/issue3461.yaml,6 days 04:40:32.000000000,819,0
560,iaincollins/next-auth/issue411.yaml,1 days 22:42:07.000000000,92,0
561,alibaba/hooks/issue173.yaml,0 days 14:30:02.000000000,623,0
562,awesome-selfhosted/awesome-selfhosted/issue1513.yaml,1 days 21:38:43.000000000,676,0
563,Anuken/Mindustry/issue818.yaml,2 days 12:58:43.000000000,3283,0
564,Anuken/Mindustry/issue667.yaml,29 days 06:28:56.000000000,3611,0
565,timberio/vector/issue1746.yaml,12 days 16:16:20.000000000,3170,0
566,Genymobile/scrcpy/issue1076.yaml,5 days 20:39:21.000000000,2014,0
567,astaxie/beego/issue358.yaml,1 days 00:37:40.000000000,6872,0
568,RasaHQ/rasa/issue1919.yaml,415 days 17:43:30.000000000,15814,0
569,Covid-19Radar/Covid19Radar/issue673.yaml,0 days 00:00:07.000000000,35,0
570,RasaHQ/rasa/issue4997.yaml,0 days 03:31:21.000000000,3123,0
571,alibaba/hooks/issue136.yaml,0 days 00:08:16.000000000,684,0
572,bradtraversy/design-resources-for-developers/issue477.yaml,0 days 00:27:52.000000000,0,0
573,RasaHQ/rasa/issue1923.yaml,411 days 08:36:57.000000000,15801,0
574,wg/wrk/issue360.yaml,54 days 07:49:52.000000000,104,0
575,ngosang/trackerslist/issue103.yaml,318 days 16:28:05.000000000,277,0
576,google/jax/issue1340.yaml,0 days 00:02:09.000000000,5389,0
577,alibaba/hooks/issue112.yaml,6 days 03:25:36.000000000,727,0
578,formik/formik/issue912.yaml,23 days 04:38:54.000000000,5120,0
579,astaxie/beego/issue2262.yaml,0 days 22:47:47.000000000,2662,0
580,bradtraversy/design-resources-for-developers/issue58.yaml,0 days 12:31:09.000000000,186,0
581,RasaHQ/rasa/issue5595.yaml,1 days 03:24:21.000000000,1552,0
582,foxlet/macOS-Simple-KVM/issue211.yaml,0 days 21:38:25.000000000,172,0
583,jonataslaw/getx/issue247.yaml,2 days 10:53:50.000000000,598,0
584,RasaHQ/rasa/issue3561.yaml,12 days 04:30:11.000000000,8587,0
585,formik/formik/issue2069.yaml,0 days 21:44:27.000000000,1229,0
586,bradtraversy/design-resources-for-developers/issue404.yaml,0 days 00:51:41.000000000,39,0
587,alievk/avatarify/issue23.yaml,11 days 09:40:12.000000000,913,0
588,Genymobile/scrcpy/issue49.yaml,759 days 12:04:38.000000000,7648,0
589,RasaHQ/rasa/issue1226.yaml,0 days 00:33:57.000000000,18403,0
590,awesome-selfhosted/awesome-selfhosted/issue1639.yaml,0 days 00:12:00.000000000,506,0
591,RasaHQ/rasa/issue1855.yaml,485 days 16:30:40.000000000,16156,0
592,timberio/vector/issue1663.yaml,5 days 23:04:44.000000000,3517,0
593,apple/password-manager-resources/issue238.yaml,4 days 05:45:14.000000000,90,0
594,timberio/vector/issue1493.yaml,3 days 21:35:14.000000000,3928,0
595,Genymobile/scrcpy/issue1251.yaml,0 days 00:02:04.000000000,1383,0
596,google/jax/issue3136.yaml,0 days 06:10:03.000000000,1126,0
597,RasaHQ/rasa/issue5117.yaml,31 days 05:56:36.000000000,2743,0
598,spmallick/learnopencv/issue53.yaml,0 days 06:31:02.000000000,271,0
599,github/super-linter/issue245.yaml,6 days 23:51:55.000000000,445,0
600,alibaba/hooks/issue110.yaml,0 days 05:47:39.000000000,729,0
601,Anuken/Mindustry/issue1730.yaml,0 days 01:38:33.000000000,1032,0
602,awesome-selfhosted/awesome-selfhosted/issue32.yaml,0 days 09:16:30.000000000,3316,0
603,lnbook/lnbook/issue177.yaml,1 days 18:37:33.000000000,61,0
604,formik/formik/issue122.yaml,181 days 09:45:34.000000000,9180,0
605,google/jax/issue2831.yaml,0 days 00:03:06.000000000,1852,0
606,alibaba/hooks/issue211.yaml,40 days 13:00:57.000000000,567,0
607,Genymobile/scrcpy/issue466.yaml,384 days 16:23:04.000000000,5138,0
608,google/jax/issue1324.yaml,2 days 23:57:38.000000000,5414,0
609,m4ll0k/Bug-Bounty-Toolz/issue2.yaml,4 days 03:21:29.000000000,0,0
610,Anuken/Mindustry/issue1580.yaml,0 days 00:04:08.000000000,1346,0
611,astaxie/beego/issue1888.yaml,1 days 08:11:22.000000000,3347,0
612,RasaHQ/rasa/issue5242.yaml,0 days 02:03:05.000000000,2429,0
613,astaxie/beego/issue217.yaml,1 days 08:45:48.000000000,7316,0
614,formik/formik/issue878.yaml,0 days 00:08:22.000000000,5234,0
615,ngosang/trackerslist/issue154.yaml,3 days 22:49:09.000000000,203,0
616,iaincollins/next-auth/issue357.yaml,5 days 19:35:13.000000000,268,0
617,wg/wrk/issue148.yaml,0 days 09:33:56.000000000,493,0
618,awesome-selfhosted/awesome-selfhosted/issue1212.yaml,3 days 17:20:51.000000000,1131,0
619,google/jax/issue1367.yaml,196 days 13:57:25.000000000,5331,0
620,wg/wrk/issue226.yaml,557 days 12:02:17.000000000,311,0
621,astaxie/beego/issue1814.yaml,8 days 02:57:33.000000000,3520,0
622,bradtraversy/design-resources-for-developers/issue191.yaml,0 days 01:21:26.000000000,142,0
623,astaxie/beego/issue4025.yaml,1 days 07:12:29.000000000,102,0
624,astaxie/beego/issue1609.yaml,2 days 07:01:35.000000000,3996,0
625,Genymobile/scrcpy/issue8.yaml,0 days 00:13:27.000000000,8256,0
626,formik/formik/issue303.yaml,61 days 21:59:11.000000000,8252,0
627,awesome-selfhosted/awesome-selfhosted/issue984.yaml,3 days 04:16:25.000000000,1515,0
628,timberio/vector/issue1837.yaml,0 days 20:47:14.000000000,2977,0
629,Anuken/Mindustry/issue773.yaml,0 days 00:50:28.000000000,3462,0
630,RasaHQ/rasa/issue350.yaml,0 days 20:37:05.000000000,22276,0
631,awesome-selfhosted/awesome-selfhosted/issue1810.yaml,56 days 10:11:22.000000000,279,0
632,CRYTEK/CRYENGINE/issue487.yaml,170 days 19:54:20.000000000,485,0
633,timberio/vector/issue2106.yaml,2 days 23:29:53.000000000,2106,0
634,google/jax/issue3511.yaml,2 days 04:04:43.000000000,453,0
635,timberio/vector/issue253.yaml,0 days 22:27:24.000000000,7123,0
636,google/jax/issue1617.yaml,4 days 19:13:16.000000000,4707,0
637,Genymobile/scrcpy/issue423.yaml,37 days 01:45:20.000000000,5395,0
638,RasaHQ/rasa/issue1685.yaml,52 days 07:42:55.000000000,16792,0
639,Anuken/Mindustry/issue176.yaml,0 days 02:25:41.000000000,4507,0
640,awesome-selfhosted/awesome-selfhosted/issue452.yaml,5 days 00:08:00.000000000,2510,0
641,Anuken/Mindustry/issue132.yaml,20 days 23:34:37.000000000,4597,0
642,RasaHQ/rasa/issue1734.yaml,90 days 22:03:20.000000000,16598,0
643,spmallick/learnopencv/issue296.yaml,0 days 00:00:44.000000000,103,0
644,google/jax/issue1535.yaml,0 days 00:01:48.000000000,4885,0
645,formik/formik/issue48.yaml,0 days 00:02:21.000000000,9497,0
646,Anuken/Mindustry/issue286.yaml,3 days 00:58:37.000000000,4435,0
647,bradtraversy/design-resources-for-developers/issue36.yaml,0 days 16:56:44.000000000,188,0
648,astaxie/beego/issue2971.yaml,1 days 19:45:31.000000000,1413,0
649,Genymobile/scrcpy/issue654.yaml,3 days 23:48:45.000000000,4081,0
650,timberio/vector/issue2010.yaml,2 days 05:00:44.000000000,2325,0
651,RasaHQ/rasa/issue222.yaml,1 days 14:22:43.000000000,22765,0
652,CRYTEK/CRYENGINE/issue312.yaml,493 days 11:07:29.000000000,850,0
653,coronalabs/corona/issue18.yaml,448 days 23:46:19.000000000,195,0
654,astaxie/beego/issue4003.yaml,0 days 17:25:03.000000000,143,0
655,timberio/vector/issue1112.yaml,0 days 01:46:27.000000000,4836,0
656,awesome-selfhosted/awesome-selfhosted/issue927.yaml,9 days 02:39:59.000000000,1623,0
657,spmallick/learnopencv/issue35.yaml,0 days 00:29:29.000000000,289,0
658,RasaHQ/rasa/issue6009.yaml,0 days 22:45:44.000000000,496,0
659,tobspr/shapez.io/issue298.yaml,1 days 22:01:20.000000000,320,0
660,RasaHQ/rasa/issue5977.yaml,8 days 16:59:26.000000000,579,0
661,RasaHQ/rasa/issue6138.yaml,7 days 03:06:16.000000000,188,0
662,astaxie/beego/issue475.yaml,0 days 07:54:01.000000000,6497,0
663,RasaHQ/rasa/issue923.yaml,34 days 17:28:35.000000000,19895,0
664,RasaHQ/rasa/issue2912.yaml,62 days 03:04:38.000000000,11215,0
665,awesome-selfhosted/awesome-selfhosted/issue18.yaml,11 days 20:28:53.000000000,3330,0
666,timberio/vector/issue2858.yaml,6 days 19:59:00.000000000,422,0
667,github/super-linter/issue372.yaml,4 days 19:32:17.000000000,113,0
668,astaxie/beego/issue1725.yaml,0 days 00:04:10.000000000,3715,0
669,google/jax/issue1947.yaml,1 days 01:36:47.000000000,3979,0
670,RasaHQ/rasa/issue5369.yaml,29 days 16:21:05.000000000,2147,0
671,awesome-selfhosted/awesome-selfhosted/issue208.yaml,0 days 00:15:55.000000000,2935,0
672,google/jax/issue3186.yaml,0 days 05:28:19.000000000,1020,0
673,Anuken/Mindustry/issue236.yaml,0 days 07:31:04.000000000,4486,0
674,Anuken/Mindustry/issue1454.yaml,15 days 17:20:18.000000000,1680,0
675,RasaHQ/rasa/issue3772.yaml,5 days 14:15:57.000000000,7669,0
676,timberio/vector/issue437.yaml,0 days 02:19:27.000000000,6800,0
677,formik/formik/issue1565.yaml,0 days 22:17:53.000000000,2683,0
678,RasaHQ/rasa/issue1207.yaml,34 days 22:43:14.000000000,18514,0
679,Genymobile/scrcpy/issue472.yaml,1 days 14:24:05.000000000,5119,0
680,astaxie/beego/issue464.yaml,946 days 09:48:39.000000000,6519,0
681,Anuken/Mindustry/issue673.yaml,27 days 17:37:38.000000000,3607,0
682,iaincollins/next-auth/issue278.yaml,0 days 12:16:05.000000000,589,0
683,astaxie/beego/issue3076.yaml,8 days 15:00:45.000000000,1291,0
684,awesome-selfhosted/awesome-selfhosted/issue399.yaml,0 days 01:37:46.000000000,2618,0
685,google/jax/issue1670.yaml,130 days 14:03:24.000000000,4584,0
686,tobspr/shapez.io/issue353.yaml,0 days 04:44:22.000000000,197,0
687,google/jax/issue1033.yaml,151 days 21:48:50.000000000,5971,0
688,astaxie/beego/issue2317.yaml,25 days 21:54:40.000000000,2598,0
689,astaxie/beego/issue1570.yaml,0 days 01:15:04.000000000,4108,0
690,formik/formik/issue298.yaml,0 days 00:02:47.000000000,8269,0
691,timberio/vector/issue897.yaml,34 days 04:44:05.000000000,5471,0
692,Anuken/Mindustry/issue629.yaml,14 days 01:41:41.000000000,3734,0
693,Anuken/Mindustry/issue1455.yaml,15 days 10:09:18.000000000,1680,0
694,timberio/vector/issue87.yaml,0 days 01:59:23.000000000,7296,0
695,awesome-selfhosted/awesome-selfhosted/issue2026.yaml,11 days 07:52:21.000000000,123,0
696,RasaHQ/rasa/issue4668.yaml,3 days 09:20:11.000000000,4223,0
697,RasaHQ/rasa/issue2868.yaml,77 days 06:45:19.000000000,11417,0
698,RasaHQ/rasa/issue789.yaml,12 days 20:41:21.000000000,20364,0
699,RasaHQ/rasa/issue4603.yaml,25 days 20:39:05.000000000,4538,0
700,google/jax/issue3110.yaml,3 days 01:22:55.000000000,1220,0
701,RasaHQ/rasa/issue1530.yaml,27 days 23:21:50.000000000,17332,0
